,0,1,2,3,4,5,6,7,8,9,10
tmem65,1.7655430163420582,1.766053251762224,-0.0,0.23002782384932519,385.92251123602585,385.836800369161,0.23311966840916346,385.12169717859666,-0.0,385.15361309838283,-0.0
borcs7,-0.0,3.7216930761197133,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.718730155307913,-0.0,3.715351798078831
tubb3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.249639515408965,-0.0
ftl1-ps1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4932435o22rik,-0.0,0.49580998458625575,0.49387910057211915,1.537875261050644,-0.0,-0.0,-0.0,0.4965549703436651,-0.0,0.4967787202517558,-0.0
dgkk,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zfp706,379.71512779890753,379.7360860838662,379.4639576638699,-0.0,380.63074485247444,380.5462124173673,380.5884700358723,379.8409409861501,379.51623471453564,379.87241810784315,0.23357068966152192
hsd3b3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
arf2,1.0143356209539638,-0.0,-0.0,1.016386539840509,-0.0,1.022469892501383,-0.0,2.7843062122145663,-0.0,-0.0,-0.0
adam1b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ap3b2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rpl9-ps6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm8623,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm5453,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cyp4f37,2.573180020057322,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fbxl12os,-0.0,-0.0,-0.0,2.7798722853670252,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.7713367623595784
gm4945,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ctrc,-0.0,7.2916803409748026,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
acat3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.023342681528893,3.0190820957428905,-0.0,-0.0
ifit3b,-0.0,-0.0,-0.0,-0.0,-0.0,3.0325991259262675,-0.0,-0.0,-0.0,-0.0,-0.0
4930431f12rik,-0.0,-0.0,2.177317934954145,0.7610645671507597,0.7672067882625248,-0.0,-0.0,-0.0,-0.0,0.7606086927718211,-0.0
nsl1,-0.0,-0.0,-0.0,3.3278277519494375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4930512m02rik,1.9939397163647137,-0.0,-0.0,-0.0,2.0050192227394774,-0.0,-0.0,-0.0,-0.0,-0.0,1.9885043466519077
fabp4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zfp534,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zfp398,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ncr1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mppe1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.74558908007213,-0.0,-0.0,-0.0
syt9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gsdmcl1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tlr12,-0.0,8.003602485584041,-0.0,8.008737203933958,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
prl2c1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm12751,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cys1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
timm17a,-0.0,-0.0,-0.0,3.724237842983608,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rpl30-ps8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cnr2,1.6179949443634456,4.146680298007396,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.6157200517697372,-0.0,4.135107513069482
gm6104,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
armc9,0.759243135992788,0.7594250306421798,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tubb4a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
srpk2,-0.0,-0.0,-0.0,-0.0,-0.0,0.4433675544740811,-0.0,-0.0,-0.0,1.388258383011902,2.7622111861934506
kcnj15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rps3a2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2310039h08rik,-0.0,-0.0,3.7180256419888815,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mysm1,-0.0,-0.0,-0.0,-0.0,-0.0,1.8963299863079945,-0.0,-0.0,-0.0,-0.0,-0.0
btnl1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ganc,-0.0,-0.0,-0.0,2.7798722853670252,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rpl7a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.280880790937952,-0.0,-0.0,-0.0,-0.0
h2al2a,-0.0,1.0962331878473703,1.0934959936970379,2.9743051153844697,-0.0,-0.0,-0.0,1.0972885069469576,-0.0,-0.0,5.394524281612181
ncs1,0.5279422815854378,1.6162134764827947,1.6112490995918172,0.5294806134760937,-0.0,-0.0,-0.0,-0.0,-0.0,0.5290955371899756,7.342983114824533
atp5g2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cks1brt,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cebpzos,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.3223930541723825,-0.0,-0.0
cav3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
9430002a10rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tpbpb,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
sim2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.8631149804884166
hist1h2bk,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ppox,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
lypd4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.400850232985725,-0.0
gm5239,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zfp677,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.319059612567264
ai413582,-0.0,-0.0,-0.0,1.5449248699359575,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm16477,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zfp512,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.1078474857091174
ei24,3.021691762252058,-0.0,-0.0,3.0244444639420753,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tex101,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
chia1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
kcnc3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.6128539301323306
zfp599,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hikeshi,3.021691762252058,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.023342681528893,-0.0,-0.0,-0.0
4833420g17rik,-0.0,-0.0,-0.0,3.3278277519494375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
actg1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm14176,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tcp11,0.5627659652705452,0.5629244340487105,0.5608684539853928,1.7070363637806278,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zfp28,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
phactr2,-0.0,1.3859239081497665,-0.0,0.4392104218231713,-0.0,0.4433675544740811,-0.0,-0.0,-0.0,-0.0,-0.0
impdh2,-0.0,2.7774276717814503,-0.0,-0.0,-0.0,2.787918507934975,-0.0,2.7787852076583284,-0.0,-0.0,-0.0
gm4978,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rpl31-ps11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
klhl24,3.539891698653371,1.3473813293033352,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hdac10,-0.0,-0.0,-0.0,-0.0,-0.0,3.7326123608219293,3.7331819843796104,-0.0,-0.0,-0.0,-0.0
acadm,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.9915347448666172,-0.0,1.9885043466519077
cfl2,-0.0,1.8866611671387,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.8810504824600989
zfp938,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.7235304879382256,-0.0
gm10123,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mtap,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
stat4,1.1404055765436898,5.576523528238571,-0.0,-0.0,-0.0,-0.0,-0.0,1.141690249892955,1.1383756932557756,-0.0,1.135818945352629
9130023h24rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.270535713217741,-0.0,5.270971331479334,-0.0
atp11c,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.319059612567264
kdr,0.3543144879870772,2.392100007954506,-0.0,-0.0,0.35978549147398065,0.35927850164652114,-0.0,0.3550635725674208,2.386024972198141,-0.0,-0.0
ccdc177,1.7888537331673884,1.7891002785375065,-0.0,1.7913218013236503,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ufc1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cped1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mrpl42,-0.0,-0.0,-0.0,2.2498013456227537,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nrg1,-0.0,-0.0,-0.0,0.41320719855738924,-0.0,-0.0,0.4175083995712675,-0.0,-0.0,-0.0,-0.0
ica1,-0.0,0.45164046540439523,0.4497994197875861,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.45256422977633914,1.413212172675328
rpl35,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.280880790937952,-0.0,-0.0,-0.0,-0.0
gm9701,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
msln,-0.0,-0.0,-0.0,3.3278277519494375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ccni,-0.0,-0.0,-0.0,1.4750191685852232,-0.0,-0.0,1.4824085066971415,-0.0,1.4704736343507494,-0.0,-0.0
2010204k13rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.5147275895780705
manbal,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hist1h2ak,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zfp780b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ing2,1.18743715044457,3.178863194837506,-0.0,-0.0,-0.0,1.19605541193407,-0.0,-0.0,-0.0,-0.0,-0.0
lrrc40,-0.0,0.49580998458625575,-0.0,-0.0,0.5021841099935177,-0.0,-0.0,-0.0,4.897414750307829,-0.0,-0.0
sox7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ctnna2,-0.0,1.0962331878473703,-0.0,-0.0,-0.0,-0.0,1.1048223719445998,-0.0,-0.0,-0.0,1.0915017790472903
mapk3,2.3988681974102253,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.3932044791807736
kif1b,-0.0,0.9070683104612465,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.679949693027639
gm10125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
klk1b8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zfp26,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dgkeos,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
aldoart2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
calml3,2.313352544565203,2.3137899323441458,0.8119605483483828,-0.0,-0.0,0.8216518198209976,-0.0,-0.0,-0.0,-0.0,2.3039763857442868
kcnma1,-0.0,1.3161969260499098,-0.0,0.056899425335389386,0.05820502166119044,-0.0,-0.0,-0.0,-0.0,-0.0,0.05569881335265921
bbs5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.3932044791807736
clip2,-0.0,1.0542723449062434,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0556247456757262,-0.0
csn2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
numbl,-0.0,7.609384760540933,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.6945622648823064
speer2,-0.0,-0.0,1.6151222610144151,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.6128539301323306
rps4l,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.992550663544645,-0.0,-0.0,-0.0,2.6844062182388115
hspb11,3.021691762252058,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
klk1b27,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pstk,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cd300lb,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nol7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
defa34,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ldha,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.6197945947177768,1.6128539301323306
serpina11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gpr84,-0.0,-0.0,-0.0,1.7913218013236503,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.7835669818671571
ptpmt1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.7713367623595784
1110038f14rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
grm4,1.0540644956106475,-0.0,-0.0,-0.0,-0.0,1.0623178480708582,-0.0,1.05531243997738,-0.0,-0.0,-0.0
zfp993,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
scoc,4.525992620769193,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.7835669818671571
parp10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
naa15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.24160677041324
hacd1,2.1133582479440967,-0.0,-0.0,-0.0,-0.0,2.123552884391419,-0.0,-0.0,-0.0,-0.0,-0.0
zfp35,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm8995,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tmem117,1.420981978582441,-0.0,-0.0,2.8426244729241628,-0.0,-0.0,-0.0,-0.0,-0.0,1.4237044658268239,-0.0
luzp2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.021967579342703,-0.0,0.6837568473556226,-0.0,0.6816815286351904
gm12657,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rpl27,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
usp31,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.4055506126836927,-0.0,1.4028034855460836
1190007i07rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm9396,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
krr1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc39a4,-0.0,3.325316673319774,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mapk1,1.0540644956106475,1.0542723449062434,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.8631149804884166
alg11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3300002i08rik,-0.0,-0.0,-0.0,-0.0,2.4104099096410248,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
bcl9l,1.1404055765436898,-0.0,1.1378423656265806,-0.0,-0.0,1.148900919307156,-0.0,-0.0,1.1383756932557756,1.142011739012507,8.511154722305918
zfp947,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
olfr1387,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tmed5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
lrrc43,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
stk24,0.451498541522606,-0.0,1.4166390212553779,-0.0,-0.0,-0.0,2.8622342739378497,263.70032457988134,-0.0,263.7221593812851,4.605064625901969
gm10131,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cyp26b1,-0.0,-0.0,1.4531241498759653,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ddo,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
wscd2,-0.0,-0.0,-0.0,4.233143407185418,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
sorcs3,-0.0,-0.0,-0.0,0.07644649619022358,-0.0,0.0778607093341015,-0.0,-0.0,0.07552605935939276,-0.0,-0.0
b9d2,3.721410617061169,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.715351798078831
gm7117,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nmral1,36.884528742532,36.88655968588697,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
plppr1,-0.0,-0.0,10.524921474938784,-0.0,-0.0,-0.0,0.37035328511054216,-0.0,-0.0,-0.0,-0.0
ube2d2b,-0.0,-0.0,1.01188196911536,-0.0,-0.0,-0.0,-0.0,-0.0,5.097294981017235,-0.0,1.0099452362973262
syne2,-0.0,0.9410854908062887,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
d630045j12rik,-0.0,-0.0,1.0934959936970379,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0976053795107759,-0.0
rps15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.28148530045781
snu13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zkscan7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
arhgap22,3.2918145968776824,1.2375911749972903,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.2326499842490366
snrnp70,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2010109i03rik,-0.0,1.618234708432174,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
eno1,-0.0,-0.0,-0.0,1.7022097869546533,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
stmnd1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5126346770989296,0.5082610840427066
sema3e,-0.0,-0.0,0.5261032120911597,-0.0,-0.0,-0.0,-0.0,-0.0,1.6122023137284567,-0.0,-0.0
zfp773,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm5616,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm4825,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nup98,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm10132,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
aox1,-0.0,-0.0,-0.0,2.1159305356692775,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
col23a1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
jazf1,0.150355086943267,0.1504297634406824,0.577017774667584,0.5821409944123226,-0.0,-0.0,2.386088074731004,-0.0,-0.0,0.1509161108253354,-0.0
klhdc3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc22a28,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gng8,3.721410617061169,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.965593278091125
egfem1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ccdc102a,-0.0,9.098282827042427,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
c230062i16rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
unc5d,0.1081085968894915,-0.0,0.10738983750488054,0.44519874495283135,0.11075583629244896,0.11050965210764475,0.1106326735074013,-0.0,0.10753917229629126,-0.0,-0.0
gm7665,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
sox11,1.1940717643916072,2.4426638402955287,-0.0,0.3663203990365238,-0.0,0.3700957583696767,-0.0,-0.0,-0.0,0.366002435615368,0.36233649600246826
jakmip1,-0.0,-0.0,1.6112490995918172,1.6196614957049456,-0.0,-0.0,-0.0,-0.0,0.526485729502991,0.5290955371899756,7.342983114824533
cnfn,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc22a21,-0.0,-0.0,-0.0,-0.0,2.4104099096410248,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zbtb18,0.365050395383958,1.1944076348166985,-0.0,4.0557155760127666,-0.0,0.3700957583696767,-0.0,-0.0,-0.0,-0.0,-0.0
brwd3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nkx6-3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.4098768110053443,-0.0,-0.0,-0.0,-0.0
crb1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.9491888514090003,-0.0,0.938999725810467,0.9423797796385662,0.9366235450744604
glyat,-0.0,-0.0,2.110279174197536,-0.0,-0.0,-0.0,-0.0,-0.0,2.1109199598107886,-0.0,-0.0
gm13910,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pcdhb5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hist2h2ab,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cycs,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm8730,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
sfxn4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mapk15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
klk1b24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
